"","compound","CAS","Ka","Fa","method.KaFa","method.phys.chem.Fup","Fup","Fut","method.Fup","reference.Fup","original.reference.Fup","ionization","pKa1","pKa2","logP","logD","method.phys.chem","quat.nitrogen","frac.unionized","frac.ionized.acid","frac.ionized.base","type","Kpad","Kpbo","Kpbr","Kpgu","Kphe","Kpki","Kpli","Kplu","Kpmu","Kpsk","Kpsp","method.partition","MW","BP","method.BP","Abbreviation.x","Clint","unit.Clint","method.Clint","reference.Clint","method.reference.Clint","original.reference.Clint","conc.enzymes.Clint","unit.conc.enzymes.Clint","scaling.factor","bound.unbound","X","scaling.for.liver","severity","DILI.annotation","conc.enzymes.inh","unit.conc.enzymes.inh","method.BSEP","Ki","Fuinc","method.Fuinc","Fuinh","Abbreviation.y","dose","dose.units","Cmax","Cmax.units","administration.route","n","blood_plasma","reference","original.reference","link","...14","...15","Cmax.plasma","Cmax.plasma.units"
"805","Deferasirox","201530-41-8",0.967104215713959,0.92883408107387,"in silico",NA,0.004,0.00796812749003984,"in vitro","httk","Lombardo 2018","zwitterionic",4.51,-0.13,5.17,1.9,"ChemAxon","no",0.00128659209994825,0.998713407900003,2.95120914373115e-08,6,0.128494505432614,0.0971107723221219,0.06746280670743,0.104141755136877,0.133517664098211,0.084360370224875,0.0662882345086805,0.0892823006216312,0.0387309143027434,0.150175553282599,0.0530411548755901,"RodgersRowland",373.4,0.55,"assumption","DFX",3.664375746,"ml/min/kg","in silico","pkCSM","in silico_pkCSM","",0.001,"NA, but otherwise it will give an error",70,"unbound ","",0,"SD","HCN",0.25,"10^6 cell/ml","SHH",0.504736653133372,1,"in silico",0.972,"DFX",8.48896434634975,"mg/kg bw",16.14,"mg/L","oral",28,"plasma","Paramanindita2021",NA,NA,"Exjade dispersible tablet novartis",NA,43.2244242099625,"umol/L"
"806","Deferasirox","201530-41-8",0.967104215713959,0.92883408107387,"in silico",NA,0.004,0.00796812749003984,"in vitro","httk","Lombardo 2018","zwitterionic",4.51,-0.13,5.17,1.9,"ChemAxon","no",0.00128659209994825,0.998713407900003,2.95120914373115e-08,6,0.128494505432614,0.0971107723221219,0.06746280670743,0.104141755136877,0.133517664098211,0.084360370224875,0.0662882345086805,0.0892823006216312,0.0387309143027434,0.150175553282599,0.0530411548755901,"RodgersRowland",373.4,0.55,"assumption","DFX",3.664375746,"ml/min/kg","in silico","pkCSM","in silico_pkCSM","",0.001,"NA, but otherwise it will give an error",70,"unbound ","",0,"SD","HCN",0.25,"10^6 cell/ml","SHH",0.504736653133372,1,"in silico",0.972,"DFX",30,"mg/kg bw",40.35096,"mg/L","oral",20,"plasma","Skerjanec 2010",NA,NA,"Exjade dispersible tablet novartis",NA,108.063631494376,"umol/L"
"807","Deferasirox","201530-41-8",0.967104215713959,0.92883408107387,"in silico",NA,0.004,0.00796812749003984,"in vitro","httk","Lombardo 2018","zwitterionic",4.51,-0.13,5.17,1.9,"ChemAxon","no",0.00128659209994825,0.998713407900003,2.95120914373115e-08,6,0.128494505432614,0.0971107723221219,0.06746280670743,0.104141755136877,0.133517664098211,0.084360370224875,0.0662882345086805,0.0892823006216312,0.0387309143027434,0.150175553282599,0.0530411548755901,"RodgersRowland",373.4,0.55,"assumption","DFX",3.664375746,"ml/min/kg","in silico","pkCSM","in silico_pkCSM","",0.001,"NA, but otherwise it will give an error",70,"unbound ","",0,"SD","HCN",0.25,"10^6 cell/ml","SHH",0.504736653133372,1,"in silico",0.972,"DFX",20,"mg/kg bw",26.50856,"mg/L","oral",28,"plasma","Sechaud2008",NA,NA,"exjade, dispersed in water",NA,70.9923942153187,"umol/L"
"808","Deferasirox","201530-41-8",0.967104215713959,0.92883408107387,"in silico",NA,0.004,0.00796812749003984,"in vitro","httk","Lombardo 2018","zwitterionic",4.51,-0.13,5.17,1.9,"ChemAxon","no",0.00128659209994825,0.998713407900003,2.95120914373115e-08,6,0.128494505432614,0.0971107723221219,0.06746280670743,0.104141755136877,0.133517664098211,0.084360370224875,0.0662882345086805,0.0892823006216312,0.0387309143027434,0.150175553282599,0.0530411548755901,"RodgersRowland",373.4,0.55,"assumption","DFX",3.664375746,"ml/min/kg","in silico","pkCSM","in silico_pkCSM","",0.001,"NA, but otherwise it will give an error",70,"unbound ","",0,"SD","HCN",0.25,"10^6 cell/ml","SHH",0.504736653133372,1,"in silico",0.972,"DFX",20,"mg/kg bw",51.486344,"mg/L","oral",46,"plasma","Sechaud2009",NA,NA,"exjade, suspension in water",NA,137.885227637922,"umol/L"
"809","Deferasirox","201530-41-8",0.967104215713959,0.92883408107387,"in silico",NA,0.004,0.00796812749003984,"in vitro","httk","Lombardo 2018","zwitterionic",4.51,-0.13,5.17,1.9,"ChemAxon","no",0.00128659209994825,0.998713407900003,2.95120914373115e-08,6,0.128494505432614,0.0971107723221219,0.06746280670743,0.104141755136877,0.133517664098211,0.084360370224875,0.0662882345086805,0.0892823006216312,0.0387309143027434,0.150175553282599,0.0530411548755901,"RodgersRowland",373.4,0.55,"assumption","DFX",3.664375746,"ml/min/kg","in silico","pkCSM","in silico_pkCSM","",0.001,"NA, but otherwise it will give an error",70,"unbound ","",0,"SD","HCN",0.25,"10^6 cell/ml","SHH",0.504736653133372,1,"in silico",0.972,"DFX",20,"mg/kg bw",NA,NA,"oral",NA,NA,"PDD.max",NA,NA,NA,NA,NA,"umol/L"
"810","Deferasirox","201530-41-8",0.967104215713959,0.92883408107387,"in silico",NA,0.004,0.00796812749003984,"in vitro","httk","Lombardo 2018","zwitterionic",4.51,-0.13,5.17,1.9,"ChemAxon","no",0.00128659209994825,0.998713407900003,2.95120914373115e-08,6,0.128494505432614,0.0971107723221219,0.06746280670743,0.104141755136877,0.133517664098211,0.084360370224875,0.0662882345086805,0.0892823006216312,0.0387309143027434,0.150175553282599,0.0530411548755901,"RodgersRowland",373.4,0.55,"assumption","DFX",3.664375746,"ml/min/kg","in silico","pkCSM","in silico_pkCSM","",0.001,"NA, but otherwise it will give an error",70,"unbound ","",0,"SD","HCN",NA,"","MV",44.0561403508772,1,"in silico",NA,"DFX",20,"mg/kg bw",32.97,"mg/L","oral",3,"plasma","Chen2020",NA,NA,"novartis pharmaceuticals",NA,88.2967327262989,"umol/L"
"811","Deferasirox","201530-41-8",0.967104215713959,0.92883408107387,"in silico",NA,0.004,0.00796812749003984,"in vitro","httk","Lombardo 2018","zwitterionic",4.51,-0.13,5.17,1.9,"ChemAxon","no",0.00128659209994825,0.998713407900003,2.95120914373115e-08,6,0.128494505432614,0.0971107723221219,0.06746280670743,0.104141755136877,0.133517664098211,0.084360370224875,0.0662882345086805,0.0892823006216312,0.0387309143027434,0.150175553282599,0.0530411548755901,"RodgersRowland",373.4,0.55,"assumption","DFX",3.664375746,"ml/min/kg","in silico","pkCSM","in silico_pkCSM","",0.001,"NA, but otherwise it will give an error",70,"unbound ","",0,"SD","HCN",NA,"","MV",44.0561403508772,1,"in silico",NA,"DFX",35,"mg/kg bw",63.5154,"mg/L","oral",24,"plasma","Chirnomas2009",NA,NA,"responders were selected, novartis",NA,170.100160685592,"umol/L"
"812","Deferasirox","201530-41-8",0.967104215713959,0.92883408107387,"in silico",NA,0.004,0.00796812749003984,"in vitro","httk","Lombardo 2018","zwitterionic",4.51,-0.13,5.17,1.9,"ChemAxon","no",0.00128659209994825,0.998713407900003,2.95120914373115e-08,6,0.128494505432614,0.0971107723221219,0.06746280670743,0.104141755136877,0.133517664098211,0.084360370224875,0.0662882345086805,0.0892823006216312,0.0387309143027434,0.150175553282599,0.0530411548755901,"RodgersRowland",373.4,0.55,"assumption","DFX",3.664375746,"ml/min/kg","in silico","pkCSM","in silico_pkCSM","",0.001,"NA, but otherwise it will give an error",70,"unbound ","",0,"SD","HCN",NA,"","MV",44.0561403508772,1,"in silico",NA,"DFX",8.48896434634975,"mg/kg bw",16.14,"mg/L","oral",28,"plasma","Paramanindita2021",NA,NA,"Exjade dispersible tablet novartis",NA,43.2244242099625,"umol/L"
"813","Deferasirox","201530-41-8",0.967104215713959,0.92883408107387,"in silico",NA,0.004,0.00796812749003984,"in vitro","httk","Lombardo 2018","zwitterionic",4.51,-0.13,5.17,1.9,"ChemAxon","no",0.00128659209994825,0.998713407900003,2.95120914373115e-08,6,0.128494505432614,0.0971107723221219,0.06746280670743,0.104141755136877,0.133517664098211,0.084360370224875,0.0662882345086805,0.0892823006216312,0.0387309143027434,0.150175553282599,0.0530411548755901,"RodgersRowland",373.4,0.55,"assumption","DFX",3.664375746,"ml/min/kg","in silico","pkCSM","in silico_pkCSM","",0.001,"NA, but otherwise it will give an error",70,"unbound ","",0,"SD","HCN",NA,"","MV",44.0561403508772,1,"in silico",NA,"DFX",30,"mg/kg bw",40.35096,"mg/L","oral",20,"plasma","Skerjanec 2010",NA,NA,"Exjade dispersible tablet novartis",NA,108.063631494376,"umol/L"
"814","Deferasirox","201530-41-8",0.967104215713959,0.92883408107387,"in silico",NA,0.004,0.00796812749003984,"in vitro","httk","Lombardo 2018","zwitterionic",4.51,-0.13,5.17,1.9,"ChemAxon","no",0.00128659209994825,0.998713407900003,2.95120914373115e-08,6,0.128494505432614,0.0971107723221219,0.06746280670743,0.104141755136877,0.133517664098211,0.084360370224875,0.0662882345086805,0.0892823006216312,0.0387309143027434,0.150175553282599,0.0530411548755901,"RodgersRowland",373.4,0.55,"assumption","DFX",3.664375746,"ml/min/kg","in silico","pkCSM","in silico_pkCSM","",0.001,"NA, but otherwise it will give an error",70,"unbound ","",0,"SD","HCN",NA,"","MV",44.0561403508772,1,"in silico",NA,"DFX",20,"mg/kg bw",26.50856,"mg/L","oral",28,"plasma","Sechaud2008",NA,NA,"exjade, dispersed in water",NA,70.9923942153187,"umol/L"
"815","Deferasirox","201530-41-8",0.967104215713959,0.92883408107387,"in silico",NA,0.004,0.00796812749003984,"in vitro","httk","Lombardo 2018","zwitterionic",4.51,-0.13,5.17,1.9,"ChemAxon","no",0.00128659209994825,0.998713407900003,2.95120914373115e-08,6,0.128494505432614,0.0971107723221219,0.06746280670743,0.104141755136877,0.133517664098211,0.084360370224875,0.0662882345086805,0.0892823006216312,0.0387309143027434,0.150175553282599,0.0530411548755901,"RodgersRowland",373.4,0.55,"assumption","DFX",3.664375746,"ml/min/kg","in silico","pkCSM","in silico_pkCSM","",0.001,"NA, but otherwise it will give an error",70,"unbound ","",0,"SD","HCN",NA,"","MV",44.0561403508772,1,"in silico",NA,"DFX",20,"mg/kg bw",51.486344,"mg/L","oral",46,"plasma","Sechaud2009",NA,NA,"exjade, suspension in water",NA,137.885227637922,"umol/L"
"816","Deferasirox","201530-41-8",0.967104215713959,0.92883408107387,"in silico",NA,0.004,0.00796812749003984,"in vitro","httk","Lombardo 2018","zwitterionic",4.51,-0.13,5.17,1.9,"ChemAxon","no",0.00128659209994825,0.998713407900003,2.95120914373115e-08,6,0.128494505432614,0.0971107723221219,0.06746280670743,0.104141755136877,0.133517664098211,0.084360370224875,0.0662882345086805,0.0892823006216312,0.0387309143027434,0.150175553282599,0.0530411548755901,"RodgersRowland",373.4,0.55,"assumption","DFX",3.664375746,"ml/min/kg","in silico","pkCSM","in silico_pkCSM","",0.001,"NA, but otherwise it will give an error",70,"unbound ","",0,"SD","HCN",NA,"","MV",44.0561403508772,1,"in silico",NA,"DFX",20,"mg/kg bw",NA,NA,"oral",NA,NA,"PDD.max",NA,NA,NA,NA,NA,"umol/L"
"817","Fluoxetine","54910-89-3",2.60057711488447,0.996392454173763,"in silico","ChemAxon",0.124379657715768,0.221241387394808,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.4,NA,4.19,2.19,"ChemAxon","no",0.0099009900990099,0,0.99009900990099,3,1.20577944115279,17.9127550415658,14.9587126409932,12.9453705963943,22.6632557741422,9.88286661818671,10.7715221434259,1.4262371514659,3.69960539010016,9.50891481668945,4.85232600665939,"Berezhkovskiy",309.3,1,"assumption","FXT",36.7,"ul/min/10^6 cells","hep","lit","hep_lit","Chao2009",1,"10^6 cell/ml",117.5,"bound","0%HSA",1,"SD","HCN",0.25,"10^6 cell/ml","SHH",0.319816305087175,0.379,"in silico",0.709,"FXT",0.571428571428571,"mg/kg bw",0.03273,"mg/L","oral",18,"plasma","Addison1998",NA,NA,"bw of 70 kg assumed","prozac",0.105819592628516,"umol/L"
"818","Fluoxetine","54910-89-3",2.60057711488447,0.996392454173763,"in silico","ChemAxon",0.124379657715768,0.221241387394808,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.4,NA,4.19,2.19,"ChemAxon","no",0.0099009900990099,0,0.99009900990099,3,1.20577944115279,17.9127550415658,14.9587126409932,12.9453705963943,22.6632557741422,9.88286661818671,10.7715221434259,1.4262371514659,3.69960539010016,9.50891481668945,4.85232600665939,"Berezhkovskiy",309.3,1,"assumption","FXT",36.7,"ul/min/10^6 cells","hep","lit","hep_lit","Chao2009",1,"10^6 cell/ml",117.5,"bound","0%HSA",1,"SD","HCN",0.25,"10^6 cell/ml","SHH",0.319816305087175,0.379,"in silico",0.709,"FXT",0.253164556962025,"mg/kg bw",0.00691,"mg/L","oral",12,"plasma","D'Souza2001",NA,NA,"S and R-fluoxetine combined","prozac",0.0223407694794698,"umol/L"
"819","Fluoxetine","54910-89-3",2.60057711488447,0.996392454173763,"in silico","ChemAxon",0.124379657715768,0.221241387394808,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.4,NA,4.19,2.19,"ChemAxon","no",0.0099009900990099,0,0.99009900990099,3,1.20577944115279,17.9127550415658,14.9587126409932,12.9453705963943,22.6632557741422,9.88286661818671,10.7715221434259,1.4262371514659,3.69960539010016,9.50891481668945,4.85232600665939,"Berezhkovskiy",309.3,1,"assumption","FXT",36.7,"ul/min/10^6 cells","hep","lit","hep_lit","Chao2009",1,"10^6 cell/ml",117.5,"bound","0%HSA",1,"SD","HCN",0.25,"10^6 cell/ml","SHH",0.319816305087175,0.379,"in silico",0.709,"FXT",0.26525198938992,"mg/kg bw",0.04755,"mg/L","oral",18,"plasma","Floriddia2000",NA,NA,"capsules","prozac",0.153734238603298,"umol/L"
"820","Fluoxetine","54910-89-3",2.60057711488447,0.996392454173763,"in silico","ChemAxon",0.124379657715768,0.221241387394808,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.4,NA,4.19,2.19,"ChemAxon","no",0.0099009900990099,0,0.99009900990099,3,1.20577944115279,17.9127550415658,14.9587126409932,12.9453705963943,22.6632557741422,9.88286661818671,10.7715221434259,1.4262371514659,3.69960539010016,9.50891481668945,4.85232600665939,"Berezhkovskiy",309.3,1,"assumption","FXT",36.7,"ul/min/10^6 cells","hep","lit","hep_lit","Chao2009",1,"10^6 cell/ml",117.5,"bound","0%HSA",1,"SD","HCN",0.25,"10^6 cell/ml","SHH",0.319816305087175,0.379,"in silico",0.709,"FXT",0.268096514745308,"mg/kg bw",0.0312,"mg/L","oral",24,"serum","Jovanovic2006",NA,NA,"reference tablets","prozac",0.100872938894277,"umol/L"
"821","Fluoxetine","54910-89-3",2.60057711488447,0.996392454173763,"in silico","ChemAxon",0.124379657715768,0.221241387394808,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.4,NA,4.19,2.19,"ChemAxon","no",0.0099009900990099,0,0.99009900990099,3,1.20577944115279,17.9127550415658,14.9587126409932,12.9453705963943,22.6632557741422,9.88286661818671,10.7715221434259,1.4262371514659,3.69960539010016,9.50891481668945,4.85232600665939,"Berezhkovskiy",309.3,1,"assumption","FXT",36.7,"ul/min/10^6 cells","hep","lit","hep_lit","Chao2009",1,"10^6 cell/ml",117.5,"bound","0%HSA",1,"SD","HCN",0.25,"10^6 cell/ml","SHH",0.319816305087175,0.379,"in silico",0.709,"FXT",0.534045393858478,"mg/kg bw",0.049,"mg/L","oral",24,"plasma","Kondratenko2019",NA,NA,NA,"prozac",0.158422243776269,"umol/L"
"822","Fluoxetine","54910-89-3",2.60057711488447,0.996392454173763,"in silico","ChemAxon",0.124379657715768,0.221241387394808,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.4,NA,4.19,2.19,"ChemAxon","no",0.0099009900990099,0,0.99009900990099,3,1.20577944115279,17.9127550415658,14.9587126409932,12.9453705963943,22.6632557741422,9.88286661818671,10.7715221434259,1.4262371514659,3.69960539010016,9.50891481668945,4.85232600665939,"Berezhkovskiy",309.3,1,"assumption","FXT",36.7,"ul/min/10^6 cells","hep","lit","hep_lit","Chao2009",1,"10^6 cell/ml",117.5,"bound","0%HSA",1,"SD","HCN",0.25,"10^6 cell/ml","SHH",0.319816305087175,0.379,"in silico",0.709,"FXT",0.317965023847377,"mg/kg bw",0.0132,"mg/L","oral",22,"plasma","Moraes1999",NA,NA,"suggests that there are poor and extensive metabolizers: extensive metabolizers","prozac",0.0426770126091174,"umol/L"
"823","Fluoxetine","54910-89-3",2.60057711488447,0.996392454173763,"in silico","ChemAxon",0.124379657715768,0.221241387394808,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.4,NA,4.19,2.19,"ChemAxon","no",0.0099009900990099,0,0.99009900990099,3,1.20577944115279,17.9127550415658,14.9587126409932,12.9453705963943,22.6632557741422,9.88286661818671,10.7715221434259,1.4262371514659,3.69960539010016,9.50891481668945,4.85232600665939,"Berezhkovskiy",309.3,1,"assumption","FXT",36.7,"ul/min/10^6 cells","hep","lit","hep_lit","Chao2009",1,"10^6 cell/ml",117.5,"bound","0%HSA",1,"SD","HCN",0.25,"10^6 cell/ml","SHH",0.319816305087175,0.379,"in silico",0.709,"FXT",0.269070361899637,"mg/kg bw",0.02168,"mg/L","oral",24,"plasma","Najib2005",NA,NA,"reference formulation (prozac)","prozac",0.0700937601034594,"umol/L"
"824","Fluoxetine","54910-89-3",2.60057711488447,0.996392454173763,"in silico","ChemAxon",0.124379657715768,0.221241387394808,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.4,NA,4.19,2.19,"ChemAxon","no",0.0099009900990099,0,0.99009900990099,3,1.20577944115279,17.9127550415658,14.9587126409932,12.9453705963943,22.6632557741422,9.88286661818671,10.7715221434259,1.4262371514659,3.69960539010016,9.50891481668945,4.85232600665939,"Berezhkovskiy",309.3,1,"assumption","FXT",36.7,"ul/min/10^6 cells","hep","lit","hep_lit","Chao2009",1,"10^6 cell/ml",117.5,"bound","0%HSA",1,"SD","HCN",0.25,"10^6 cell/ml","SHH",0.319816305087175,0.379,"in silico",0.709,"FXT",0.317460317460317,"mg/kg bw",0.011786,"mg/L","oral",23,"plasma","Shi2010",NA,NA,"extensive metabolizers only, reference formulation","prozac",0.0381053992887165,"umol/L"
"825","Fluoxetine","54910-89-3",2.60057711488447,0.996392454173763,"in silico","ChemAxon",0.124379657715768,0.221241387394808,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.4,NA,4.19,2.19,"ChemAxon","no",0.0099009900990099,0,0.99009900990099,3,1.20577944115279,17.9127550415658,14.9587126409932,12.9453705963943,22.6632557741422,9.88286661818671,10.7715221434259,1.4262371514659,3.69960539010016,9.50891481668945,4.85232600665939,"Berezhkovskiy",309.3,1,"assumption","FXT",36.7,"ul/min/10^6 cells","hep","lit","hep_lit","Chao2009",1,"10^6 cell/ml",117.5,"bound","0%HSA",1,"SD","HCN",0.25,"10^6 cell/ml","SHH",0.319816305087175,0.379,"in silico",0.709,"FXT",0.634920634920635,"mg/kg bw",NA,NA,"oral",NA,"plasma","PDD.max",NA,NA,NA,NA,NA,"umol/L"
"826","Fluoxetine","54910-89-3",2.60057711488447,0.996392454173763,"in silico","ChemAxon",0.124379657715768,0.221241387394808,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.4,NA,4.19,2.19,"ChemAxon","no",0.0099009900990099,0,0.99009900990099,3,1.20577944115279,17.9127550415658,14.9587126409932,12.9453705963943,22.6632557741422,9.88286661818671,10.7715221434259,1.4262371514659,3.69960539010016,9.50891481668945,4.85232600665939,"Berezhkovskiy",309.3,1,"assumption","FXT",36.7,"ul/min/10^6 cells","hep","lit","hep_lit","Chao2009",1,"10^6 cell/ml",117.5,"bound","0%HSA",1,"SD","HCN",NA,"","MV",NA,0.379,"in silico",NA,"FXT",0.571428571428571,"mg/kg bw",0.03273,"mg/L","oral",18,"plasma","Addison1998",NA,NA,"bw of 70 kg assumed","prozac",0.105819592628516,"umol/L"
"827","Fluoxetine","54910-89-3",2.60057711488447,0.996392454173763,"in silico","ChemAxon",0.124379657715768,0.221241387394808,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.4,NA,4.19,2.19,"ChemAxon","no",0.0099009900990099,0,0.99009900990099,3,1.20577944115279,17.9127550415658,14.9587126409932,12.9453705963943,22.6632557741422,9.88286661818671,10.7715221434259,1.4262371514659,3.69960539010016,9.50891481668945,4.85232600665939,"Berezhkovskiy",309.3,1,"assumption","FXT",36.7,"ul/min/10^6 cells","hep","lit","hep_lit","Chao2009",1,"10^6 cell/ml",117.5,"bound","0%HSA",1,"SD","HCN",NA,"","MV",NA,0.379,"in silico",NA,"FXT",0.253164556962025,"mg/kg bw",0.00691,"mg/L","oral",12,"plasma","D'Souza2001",NA,NA,"S and R-fluoxetine combined","prozac",0.0223407694794698,"umol/L"
"828","Fluoxetine","54910-89-3",2.60057711488447,0.996392454173763,"in silico","ChemAxon",0.124379657715768,0.221241387394808,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.4,NA,4.19,2.19,"ChemAxon","no",0.0099009900990099,0,0.99009900990099,3,1.20577944115279,17.9127550415658,14.9587126409932,12.9453705963943,22.6632557741422,9.88286661818671,10.7715221434259,1.4262371514659,3.69960539010016,9.50891481668945,4.85232600665939,"Berezhkovskiy",309.3,1,"assumption","FXT",36.7,"ul/min/10^6 cells","hep","lit","hep_lit","Chao2009",1,"10^6 cell/ml",117.5,"bound","0%HSA",1,"SD","HCN",NA,"","MV",NA,0.379,"in silico",NA,"FXT",0.26525198938992,"mg/kg bw",0.04755,"mg/L","oral",18,"plasma","Floriddia2000",NA,NA,"capsules","prozac",0.153734238603298,"umol/L"
"829","Fluoxetine","54910-89-3",2.60057711488447,0.996392454173763,"in silico","ChemAxon",0.124379657715768,0.221241387394808,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.4,NA,4.19,2.19,"ChemAxon","no",0.0099009900990099,0,0.99009900990099,3,1.20577944115279,17.9127550415658,14.9587126409932,12.9453705963943,22.6632557741422,9.88286661818671,10.7715221434259,1.4262371514659,3.69960539010016,9.50891481668945,4.85232600665939,"Berezhkovskiy",309.3,1,"assumption","FXT",36.7,"ul/min/10^6 cells","hep","lit","hep_lit","Chao2009",1,"10^6 cell/ml",117.5,"bound","0%HSA",1,"SD","HCN",NA,"","MV",NA,0.379,"in silico",NA,"FXT",0.268096514745308,"mg/kg bw",0.0312,"mg/L","oral",24,"serum","Jovanovic2006",NA,NA,"reference tablets","prozac",0.100872938894277,"umol/L"
"830","Fluoxetine","54910-89-3",2.60057711488447,0.996392454173763,"in silico","ChemAxon",0.124379657715768,0.221241387394808,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.4,NA,4.19,2.19,"ChemAxon","no",0.0099009900990099,0,0.99009900990099,3,1.20577944115279,17.9127550415658,14.9587126409932,12.9453705963943,22.6632557741422,9.88286661818671,10.7715221434259,1.4262371514659,3.69960539010016,9.50891481668945,4.85232600665939,"Berezhkovskiy",309.3,1,"assumption","FXT",36.7,"ul/min/10^6 cells","hep","lit","hep_lit","Chao2009",1,"10^6 cell/ml",117.5,"bound","0%HSA",1,"SD","HCN",NA,"","MV",NA,0.379,"in silico",NA,"FXT",0.534045393858478,"mg/kg bw",0.049,"mg/L","oral",24,"plasma","Kondratenko2019",NA,NA,NA,"prozac",0.158422243776269,"umol/L"
"831","Fluoxetine","54910-89-3",2.60057711488447,0.996392454173763,"in silico","ChemAxon",0.124379657715768,0.221241387394808,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.4,NA,4.19,2.19,"ChemAxon","no",0.0099009900990099,0,0.99009900990099,3,1.20577944115279,17.9127550415658,14.9587126409932,12.9453705963943,22.6632557741422,9.88286661818671,10.7715221434259,1.4262371514659,3.69960539010016,9.50891481668945,4.85232600665939,"Berezhkovskiy",309.3,1,"assumption","FXT",36.7,"ul/min/10^6 cells","hep","lit","hep_lit","Chao2009",1,"10^6 cell/ml",117.5,"bound","0%HSA",1,"SD","HCN",NA,"","MV",NA,0.379,"in silico",NA,"FXT",0.317965023847377,"mg/kg bw",0.0132,"mg/L","oral",22,"plasma","Moraes1999",NA,NA,"suggests that there are poor and extensive metabolizers: extensive metabolizers","prozac",0.0426770126091174,"umol/L"
"832","Fluoxetine","54910-89-3",2.60057711488447,0.996392454173763,"in silico","ChemAxon",0.124379657715768,0.221241387394808,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.4,NA,4.19,2.19,"ChemAxon","no",0.0099009900990099,0,0.99009900990099,3,1.20577944115279,17.9127550415658,14.9587126409932,12.9453705963943,22.6632557741422,9.88286661818671,10.7715221434259,1.4262371514659,3.69960539010016,9.50891481668945,4.85232600665939,"Berezhkovskiy",309.3,1,"assumption","FXT",36.7,"ul/min/10^6 cells","hep","lit","hep_lit","Chao2009",1,"10^6 cell/ml",117.5,"bound","0%HSA",1,"SD","HCN",NA,"","MV",NA,0.379,"in silico",NA,"FXT",0.269070361899637,"mg/kg bw",0.02168,"mg/L","oral",24,"plasma","Najib2005",NA,NA,"reference formulation (prozac)","prozac",0.0700937601034594,"umol/L"
"833","Fluoxetine","54910-89-3",2.60057711488447,0.996392454173763,"in silico","ChemAxon",0.124379657715768,0.221241387394808,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.4,NA,4.19,2.19,"ChemAxon","no",0.0099009900990099,0,0.99009900990099,3,1.20577944115279,17.9127550415658,14.9587126409932,12.9453705963943,22.6632557741422,9.88286661818671,10.7715221434259,1.4262371514659,3.69960539010016,9.50891481668945,4.85232600665939,"Berezhkovskiy",309.3,1,"assumption","FXT",36.7,"ul/min/10^6 cells","hep","lit","hep_lit","Chao2009",1,"10^6 cell/ml",117.5,"bound","0%HSA",1,"SD","HCN",NA,"","MV",NA,0.379,"in silico",NA,"FXT",0.317460317460317,"mg/kg bw",0.011786,"mg/L","oral",23,"plasma","Shi2010",NA,NA,"extensive metabolizers only, reference formulation","prozac",0.0381053992887165,"umol/L"
"834","Fluoxetine","54910-89-3",2.60057711488447,0.996392454173763,"in silico","ChemAxon",0.124379657715768,0.221241387394808,"in silico","LobellSivarajah","LobellSivarajah","monoproticBase",9.4,NA,4.19,2.19,"ChemAxon","no",0.0099009900990099,0,0.99009900990099,3,1.20577944115279,17.9127550415658,14.9587126409932,12.9453705963943,22.6632557741422,9.88286661818671,10.7715221434259,1.4262371514659,3.69960539010016,9.50891481668945,4.85232600665939,"Berezhkovskiy",309.3,1,"assumption","FXT",36.7,"ul/min/10^6 cells","hep","lit","hep_lit","Chao2009",1,"10^6 cell/ml",117.5,"bound","0%HSA",1,"SD","HCN",NA,"","MV",NA,0.379,"in silico",NA,"FXT",0.634920634920635,"mg/kg bw",NA,NA,"oral",NA,"plasma","PDD.max",NA,NA,NA,NA,NA,"umol/L"
